1106	[546, 65, 881, 245, 53, 73, 879, 17, 513, 348, 973, 764, 203, 306, 106, 357, 115, 203, 222, 844]
1107	[106, 203, 975, 387, 729, 587, 929, 403, 959, 73, 890, 219, 660, 746, 764, 245, 915, 73, 244, 245]
1108	[274, 973, 631, 311, 106, 473, 156, 387, 776, 929, 223, 389, 455, 65, 663, 636, 106, 615, 203, 261]
1109	[720, 106, 304, 861, 213, 970, 940, 53, 631, 73, 345, 245, 473, 869, 973, 45, 367, 543, 967, 203]
111	[330, 50, 219, 213, 737, 73, 354, 303, 317, 207, 73, 817, 73, 462, 838, 136, 164, 754, 829, 53]
1110	[522, 571, 73, 280, 73, 345, 67, 73, 170, 203, 335, 380, 245, 695, 203, 553, 631, 801, 105, 203]
1111	[847, 245, 953, 975, 994, 387, 106, 66, 581, 768, 989, 672, 541, 967, 65, 554, 496, 15, 6, 674]
1112	[314, 631, 73, 946, 967, 203, 400, 198, 893, 73, 989, 637, 54, 73, 631, 785, 73, 501, 15, 913]
1113	[378, 631, 556, 994, 932, 856, 748, 245, 53, 73, 288, 114, 203, 292, 106, 73, 6, 183, 946, 601]
1114	[203, 819, 973, 45, 759, 1001, 882, 997, 765, 73, 345, 3, 631, 70, 267, 206, 967, 759, 287, 106]
1115	[814, 701, 796, 203, 930, 106, 98, 482, 631, 98, 496, 45, 102, 631, 98, 563, 114, 496, 187, 45]
1116	[759, 515, 106, 413, 631, 780, 213, 90, 148, 203, 192, 106, 705, 363, 420, 292, 45, 65, 337, 106]
1117	[904, 631, 73, 264, 468, 571, 73, 513, 348, 973, 414, 73, 45, 732, 537, 367, 280, 932, 989, 452]
1118	[53, 195, 631, 640, 245, 862, 53, 862, 73, 390, 357, 295, 932, 753, 73, 596, 754, 989, 69, 565]
1119	[614, 460, 631, 311, 754, 387, 17, 138, 275, 587, 13, 631, 412, 754, 69, 245, 275, 383, 245, 611]
112	[914, 245, 983, 967, 73, 914, 631, 320, 249, 203, 309, 106, 601, 972, 638, 245, 73, 825, 73, 199]
1120	[65, 524, 183, 136, 646, 677, 493, 515, 46, 418, 73, 244, 936, 201, 631, 223, 921, 276, 614, 203]
